index,status,onset,cert_step,period,dx,dy,visited,bbox_w,bbox_h,onset_exact
454,HIGHWAY,2967,3187,104,2,2,609,36,31,1
455,HIGHWAY,2142,2453,104,-2,-2,450,33,26,1
456,HIGHWAY,591,810,104,-2,-2,192,18,18,1
457,HIGHWAY,887,1198,104,-2,-2,259,22,22,1
458,HIGHWAY,17684,17892,104,-2,2,1919,56,60,1
459,HIGHWAY,3656,3949,104,-2,2,664,39,34,1
460,HIGHWAY,274,490,104,2,2,121,14,16,1
461,HIGHWAY,933,1244,104,2,2,245,22,22,1
462,HIGHWAY,2069,2296,104,-2,-2,450,27,27,1
463,HIGHWAY,4437,4653,104,2,-2,918,46,33,1
464,HIGHWAY,838,1054,104,-2,-2,247,24,23,1
465,HIGHWAY,983,1199,104,-2,2,271,23,23,1
466,HIGHWAY,814,1030,104,-2,-2,246,24,23,1
467,HIGHWAY,1415,1631,104,-2,2,347,24,26,1
468,HIGHWAY,1661,1972,104,-2,-2,409,32,21,1
469,HIGHWAY,2063,2356,104,2,2,517,35,31,1
470,HIGHWAY,2798,3008,104,2,-2,496,26,29,1
471,HIGHWAY,10504,10733,104,-2,2,1484,56,39,1
472,HIGHWAY,9143,9454,104,-2,-2,1148,41,41,1
473,HIGHWAY,974,1203,104,-2,2,282,19,21,1
474,HIGHWAY,1589,1798,104,2,-2,388,27,26,1
475,HIGHWAY,3199,3428,104,-2,-2,672,31,33,1
476,HIGHWAY,274,490,104,2,2,121,14,16,1
477,HIGHWAY,3276,3587,104,-2,2,661,24,43,1
478,HIGHWAY,2621,2837,104,2,-2,516,29,32,1
479,HIGHWAY,434,642,104,-2,2,172,16,16,1
480,HIGHWAY,369,680,104,-2,-2,182,19,19,1
481,HIGHWAY,3923,4234,104,2,2,765,43,31,1
482,HIGHWAY,942,1158,104,-2,-2,254,24,23,1
483,HIGHWAY,6973,7284,104,-2,-2,1037,37,43,1
484,HIGHWAY,4824,5050,104,-2,2,784,35,38,1
485,HIGHWAY,6283,6594,104,2,-2,1044,33,50,1
486,HIGHWAY,7096,7407,104,2,2,1173,54,39,1
487,HIGHWAY,3398,3709,104,-2,-2,589,33,31,1
488,HIGHWAY,6971,7282,104,-2,-2,1067,47,37,1
489,HIGHWAY,3695,4006,104,-2,-2,576,33,31,1
490,HIGHWAY,16510,16821,104,2,2,1753,43,66,1
491,HIGHWAY,2739,2985,104,2,2,550,36,27,1
492,HIGHWAY,956,1172,104,-2,-2,229,22,21,1
493,HIGHWAY,2327,2543,104,2,-2,466,27,30,1
494,HIGHWAY,11744,11960,104,2,2,1687,53,49,1
495,HIGHWAY,4569,4793,104,-2,-2,718,30,38,1
496,HIGHWAY,1018,1329,104,2,-2,270,25,21,1
497,HIGHWAY,919,1231,104,2,2,324,25,22,1
498,HIGHWAY,818,1034,104,-2,-2,246,24,23,1
499,HIGHWAY,11333,11644,104,-2,2,1535,53,46,1
500,HIGHWAY,1635,1843,104,2,2,422,28,26,1
501,HIGHWAY,1710,1934,104,2,-2,397,30,22,1
502,HIGHWAY,2748,2977,104,2,-2,559,29,31,1
503,HIGHWAY,7617,7833,104,-2,2,1116,38,46,1
504,HIGHWAY,4850,5161,104,2,-2,887,36,38,1
505,HIGHWAY,434,745,104,-2,-2,191,20,19,1
506,HIGHWAY,8603,8819,104,2,-2,1381,49,51,1
507,HIGHWAY,9571,9882,104,-2,-2,1295,40,56,1
508,HIGHWAY,514,728,104,2,2,181,18,19,1
509,HIGHWAY,550,764,104,2,2,190,18,19,1
510,HIGHWAY,1871,2182,104,-2,-2,389,27,27,1
511,HIGHWAY,1754,1983,104,-2,2,426,27,28,1
512,HIGHWAY,11384,11695,104,2,-2,1541,47,49,1
513,HIGHWAY,346,657,104,2,-2,172,18,17,1
514,HIGHWAY,33097,33405,104,-2,-2,2920,69,69,1
515,HIGHWAY,8990,9283,104,-2,2,1395,59,43,1
516,HIGHWAY,3517,3828,104,-2,-2,605,32,32,1
517,HIGHWAY,5756,5972,104,-2,-2,925,46,38,1
518,HIGHWAY,5536,5849,104,-2,-2,900,45,31,1
519,HIGHWAY,703,920,104,-2,-2,210,22,19,1
520,HIGHWAY,503,814,104,2,2,201,20,20,1
521,HIGHWAY,495,806,104,2,2,202,20,20,1
522,HIGHWAY,6610,6836,104,-2,-2,866,40,37,1
523,HIGHWAY,495,806,104,2,2,202,20,20,1
524,HIGHWAY,2910,3153,104,2,2,589,34,29,1
525,HIGHWAY,4688,4908,104,2,-2,857,30,46,1
526,HIGHWAY,10302,10613,104,2,-2,1428,66,36,1
527,HIGHWAY,7791,8102,104,2,-2,1185,38,56,1
528,HIGHWAY,6765,7076,104,-2,-2,1176,44,49,1
529,HIGHWAY,30946,31171,104,-2,2,3273,82,70,1
530,HIGHWAY,2417,2625,104,2,2,514,32,25,1
531,HIGHWAY,17990,18303,104,-2,-2,1861,55,54,1
532,HIGHWAY,258,466,104,2,-2,125,16,13,1
533,HIGHWAY,3983,4208,104,2,2,609,34,28,1
534,HIGHWAY,14111,14422,104,-2,2,2024,72,61,1
535,HIGHWAY,262,573,104,2,-2,154,18,16,1
536,HIGHWAY,879,1192,104,-2,2,276,22,25,1
537,HIGHWAY,451,669,104,2,2,163,18,16,1
538,HIGHWAY,3418,3634,104,-2,-2,625,34,33,1
539,HIGHWAY,181,389,104,-2,-2,102,12,14,1
540,HIGHWAY,410,721,104,-2,2,189,18,20,1
541,HIGHWAY,535,755,104,2,2,189,20,20,1
542,HIGHWAY,487,701,104,2,-2,187,19,18,1
543,HIGHWAY,18704,18920,104,2,2,2284,67,59,1
544,HIGHWAY,2652,2860,104,2,-2,549,25,35,1
545,HIGHWAY,11193,11409,104,2,-2,1647,43,59,1
546,HIGHWAY,854,1165,104,2,-2,287,22,23,1
547,HIGHWAY,2857,3168,104,-2,-2,622,40,29,1
548,HIGHWAY,3835,4055,104,-2,-2,648,41,25,1
549,HIGHWAY,6024,6323,104,2,2,896,43,32,1
550,HIGHWAY,2771,2991,104,2,2,537,31,27,1
551,HIGHWAY,589,902,104,-2,2,216,20,20,1
552,HIGHWAY,4478,4789,104,2,-2,909,45,41,1
553,HIGHWAY,1141,1357,104,-2,2,299,23,22,1
554,HIGHWAY,1583,1812,104,2,2,394,26,27,1
555,HIGHWAY,37567,37878,104,2,2,3394,78,64,1
556,HIGHWAY,1440,1656,104,2,-2,361,21,26,1
557,HIGHWAY,1629,1940,104,-2,-2,368,24,26,1
558,HIGHWAY,1684,1900,104,2,2,360,23,29,1
559,HIGHWAY,13639,13868,104,2,2,1675,57,45,1
560,HIGHWAY,354,665,104,-2,2,173,19,17,1
561,HIGHWAY,16605,16916,104,2,2,1758,52,48,1
562,HIGHWAY,2485,2693,104,-2,-2,524,32,25,1
563,HIGHWAY,3524,3749,104,-2,2,678,27,39,1
564,HIGHWAY,310,621,104,2,-2,162,18,17,1
565,HIGHWAY,10271,10564,104,2,2,1350,35,49,1
566,HIGHWAY,2637,2845,104,-2,-2,549,35,25,1
567,HIGHWAY,338,649,104,2,-2,163,17,19,1
568,HIGHWAY,258,487,104,-2,2,134,16,15,1
569,HIGHWAY,2416,2727,104,-2,2,486,28,30,1
570,HIGHWAY,278,507,104,-2,2,141,16,16,1
571,HIGHWAY,8969,9268,104,2,-2,1341,45,50,1
572,HIGHWAY,472,696,104,2,-2,169,18,19,1
573,HIGHWAY,1227,1534,104,2,2,296,22,26,1
574,HIGHWAY,459,770,104,2,-2,198,20,20,1
575,HIGHWAY,2576,2792,104,2,2,513,31,30,1
576,HIGHWAY,9381,9674,104,-2,-2,1283,44,43,1
577,HIGHWAY,11281,11497,104,2,-2,1590,49,47,1
578,HIGHWAY,8434,8649,104,2,-2,1067,36,51,1
579,HIGHWAY,3467,3780,104,-2,2,624,32,31,1
580,HIGHWAY,1373,1684,104,-2,-2,349,27,24,1
581,HIGHWAY,370,681,104,-2,-2,170,17,19,1
582,HIGHWAY,5145,5370,104,2,2,863,42,31,1
583,HIGHWAY,2914,3138,104,-2,2,518,28,29,1
584,HIGHWAY,1688,1904,104,-2,-2,360,23,29,1
585,HIGHWAY,1232,1543,104,2,-2,330,18,26,1
586,HIGHWAY,479,790,104,-2,2,200,20,20,1
587,HIGHWAY,384,604,104,2,-2,152,16,18,1
588,HIGHWAY,6775,7086,104,2,2,1176,44,49,1
589,HIGHWAY,350,661,104,2,-2,172,18,17,1
590,HIGHWAY,2800,3111,104,-2,2,519,29,30,1
591,HIGHWAY,471,689,104,2,2,172,18,18,1
592,HIGHWAY,1099,1308,104,2,2,251,24,20,1
593,HIGHWAY,1892,2108,104,-2,-2,425,27,27,1
594,HIGHWAY,5232,5448,104,2,2,801,44,34,1
595,HIGHWAY,4487,4703,104,-2,2,844,41,35,1
596,HIGHWAY,7440,7751,104,-2,2,1083,38,42,1
597,HIGHWAY,2212,2523,104,2,-2,432,26,29,1
598,HIGHWAY,338,546,104,-2,2,143,16,16,1
599,HIGHWAY,6436,6747,104,-2,2,1070,40,39,1
600,HIGHWAY,4130,4354,104,2,-2,770,34,40,1
601,HIGHWAY,2144,2455,104,2,-2,489,32,29,1
602,HIGHWAY,4624,4935,104,2,2,705,39,33,1
603,HIGHWAY,456,676,104,2,-2,168,16,19,1
604,HIGHWAY,685,901,104,-2,2,223,20,20,1
605,HIGHWAY,5029,5243,104,-2,2,906,42,41,1
606,HIGHWAY,406,717,104,-2,2,187,20,18,1
607,HIGHWAY,2657,2873,104,-2,2,567,28,35,1
608,HIGHWAY,275,491,104,2,-2,121,16,14,1
609,HIGHWAY,3988,4300,104,-2,2,811,46,27,1
610,HIGHWAY,2975,3195,104,-2,-2,591,37,27,1
611,HIGHWAY,3080,3293,104,-2,2,571,29,39,1
612,HIGHWAY,1497,1712,104,-2,-2,352,23,27,1
613,HIGHWAY,1896,2207,104,-2,-2,482,33,27,1
614,HIGHWAY,4173,4389,104,2,-2,742,39,33,1
615,HIGHWAY,589,902,104,-2,2,216,20,20,1
616,HIGHWAY,3248,3559,104,2,-2,671,32,39,1
617,HIGHWAY,1937,2248,104,2,2,452,32,20,1
618,HIGHWAY,3204,3420,104,-2,-2,613,33,36,1
619,HIGHWAY,5742,6053,104,-2,2,999,43,36,1
620,HIGHWAY,2790,3010,104,-2,2,537,27,31,1
621,HIGHWAY,822,1038,104,-2,-2,235,20,24,1
622,HIGHWAY,1717,2029,104,2,2,378,24,30,1
623,HIGHWAY,4781,5010,104,-2,-2,778,39,36,1
624,HIGHWAY,4658,4969,104,-2,2,814,41,34,1
625,HIGHWAY,610,830,104,-2,2,190,17,20,1
626,HIGHWAY,753,969,104,2,-2,213,21,21,1
627,HIGHWAY,513,736,104,2,2,186,19,19,1
628,HIGHWAY,362,570,104,-2,2,154,16,16,1
629,HIGHWAY,3042,3355,104,2,2,558,32,30,1
630,HIGHWAY,814,1125,104,2,-2,222,23,19,1
631,HIGHWAY,6192,6503,104,2,-2,1091,41,42,1
632,HIGHWAY,6076,6292,104,2,2,917,40,35,1
633,HIGHWAY,4834,5086,104,2,2,765,39,31,1
634,HIGHWAY,4965,5276,104,-2,2,822,34,41,1
635,HIGHWAY,1125,1436,104,-2,-2,345,26,24,1
636,HIGHWAY,302,613,104,-2,2,163,18,16,1
637,HIGHWAY,1651,1962,104,-2,-2,386,24,26,1
638,HIGHWAY,2469,2677,104,-2,-2,526,32,25,1
639,HIGHWAY,717,1030,104,-2,2,242,22,23,1
640,HIGHWAY,315,626,104,-2,-2,163,17,18,1
641,HIGHWAY,335,646,104,-2,2,161,19,16,1
642,HIGHWAY,658,969,104,-2,2,237,21,20,1
643,HIGHWAY,331,642,104,-2,2,159,19,15,1
644,HIGHWAY,3257,3507,104,-2,-2,598,33,30,1
645,HIGHWAY,820,1131,104,2,-2,255,22,20,1
646,HIGHWAY,21452,21760,104,-2,2,2323,60,73,1
647,HIGHWAY,747,1059,104,2,2,263,24,21,1
648,HIGHWAY,1225,1536,104,2,-2,346,25,26,1
649,HIGHWAY,1613,1926,104,2,-2,404,25,30,1
650,HIGHWAY,754,1066,104,2,-2,254,24,24,1
651,HIGHWAY,794,1106,104,2,-2,253,23,24,1
652,HIGHWAY,480,700,104,2,-2,166,18,18,1
653,HIGHWAY,2580,2800,104,2,-2,533,26,32,1
654,HIGHWAY,1789,2015,104,2,2,446,29,27,1
655,HIGHWAY,2815,3031,104,2,-2,560,33,34,1
656,HIGHWAY,1160,1384,104,-2,2,323,24,26,1
657,HIGHWAY,609,818,104,-2,-2,210,20,21,1
658,HIGHWAY,1444,1652,104,2,2,342,24,20,1
659,HIGHWAY,609,818,104,-2,-2,210,20,21,1
660,HIGHWAY,1102,1316,104,2,2,268,22,20,1
661,HIGHWAY,928,1152,104,-2,2,259,22,22,1
662,HIGHWAY,7796,8107,104,2,2,1172,45,46,1
663,HIGHWAY,2785,3001,104,-2,2,510,31,30,1
664,HIGHWAY,18208,18432,104,-2,2,1972,49,62,1
665,HIGHWAY,321,544,104,-2,-2,139,16,16,1
666,HIGHWAY,929,1137,104,2,2,252,23,20,1
667,HIGHWAY,5550,5839,104,-2,2,832,34,36,1
668,HIGHWAY,3986,4209,104,2,-2,627,33,30,1
669,HIGHWAY,1369,1680,104,-2,-2,331,27,24,1
670,HIGHWAY,1215,1431,104,-2,2,336,28,24,1
671,HIGHWAY,2350,2661,104,-2,2,493,36,27,1
672,HIGHWAY,1856,2167,104,-2,2,468,26,30,1
673,HIGHWAY,8779,9090,104,-2,-2,1311,50,46,1
674,HIGHWAY,4218,4529,104,-2,2,688,37,35,1
675,HIGHWAY,343,654,104,-2,2,162,19,16,1
676,HIGHWAY,8215,8526,104,-2,-2,1294,43,49,1
677,HIGHWAY,857,1168,104,2,-2,274,24,22,1
678,HIGHWAY,1487,1705,104,2,2,317,26,24,1
679,HIGHWAY,4878,5189,104,-2,2,781,37,33,1
680,HIGHWAY,830,1142,104,2,-2,250,23,24,1
681,HIGHWAY,846,1158,104,2,-2,254,23,24,1
682,HIGHWAY,746,1058,104,2,-2,252,23,24,1
683,HIGHWAY,903,1132,104,-2,-2,266,23,22,1
684,HIGHWAY,16615,16831,104,-2,2,2237,56,61,1
685,HIGHWAY,4091,4307,104,-2,2,778,32,41,1
686,HIGHWAY,3244,3555,104,-2,2,671,32,39,1
687,HIGHWAY,6149,6462,104,-2,2,1058,34,49,1
688,HIGHWAY,1131,1347,104,2,-2,277,26,22,1
689,HIGHWAY,1205,1414,104,-2,-2,330,26,25,1
690,HIGHWAY,353,664,104,-2,-2,188,20,18,1
691,HIGHWAY,1217,1426,104,-2,-2,330,26,25,1
692,HIGHWAY,1645,1865,104,-2,-2,362,28,21,1
693,HIGHWAY,715,944,104,-2,-2,235,21,19,1
694,HIGHWAY,353,664,104,-2,-2,188,20,18,1
695,HIGHWAY,822,1038,104,-2,-2,250,26,21,1
696,HIGHWAY,674,986,104,2,-2,221,21,24,1
697,HIGHWAY,670,982,104,2,-2,219,20,24,1
698,HIGHWAY,714,1026,104,2,-2,238,22,24,1
699,HIGHWAY,682,994,104,2,-2,222,21,24,1
700,HIGHWAY,14521,14737,104,2,-2,1646,62,47,1
701,HIGHWAY,1313,1624,104,2,2,354,20,28,1
702,HIGHWAY,2540,2852,104,-2,2,511,32,27,1
703,HIGHWAY,5208,5491,104,-2,-2,857,42,43,1
704,HIGHWAY,4854,5070,104,2,2,832,34,44,1
705,HIGHWAY,1808,2024,104,-2,-2,406,27,31,1
706,HIGHWAY,895,1207,104,-2,-2,260,24,24,1
707,HIGHWAY,10473,10784,104,-2,-2,1508,59,43,1
708,HIGHWAY,319,630,104,-2,-2,163,17,18,1
709,HIGHWAY,339,650,104,-2,2,161,19,16,1
710,HIGHWAY,5690,5906,104,2,2,859,39,38,1
711,HIGHWAY,335,646,104,-2,2,159,19,15,1
712,HIGHWAY,3248,3559,104,2,-2,592,28,34,1
713,HIGHWAY,1787,2099,104,2,2,451,29,29,1
714,HIGHWAY,4933,5158,104,-2,-2,820,43,33,1
715,HIGHWAY,888,1105,104,-2,-2,249,24,18,1
716,HIGHWAY,3223,3439,104,2,-2,618,36,27,1
717,HIGHWAY,1520,1749,104,-2,2,389,23,28,1
718,HIGHWAY,10523,10838,104,2,-2,1387,59,44,1
719,HIGHWAY,3839,4150,104,-2,-2,792,37,36,1
720,HIGHWAY,758,978,104,-2,2,246,20,21,1
721,HIGHWAY,7645,7956,104,-2,-2,996,35,46,1
722,HIGHWAY,906,1115,104,2,-2,222,18,18,1
723,HIGHWAY,3055,3279,104,-2,-2,545,34,28,1
724,HIGHWAY,7351,7567,104,2,-2,1028,39,40,1
725,HIGHWAY,2589,2900,104,-2,2,601,36,32,1
726,HIGHWAY,2017,2233,104,-2,2,432,28,27,1
727,HIGHWAY,11030,11337,104,-2,2,1278,39,49,1
728,HIGHWAY,2702,2915,104,-2,-2,499,27,32,1
729,HIGHWAY,2665,2963,104,2,2,551,28,33,1
730,HIGHWAY,285,509,104,-2,-2,131,16,14,1
731,HIGHWAY,7416,7682,104,-2,2,1054,40,37,1
732,HIGHWAY,3414,3630,104,-2,-2,654,41,34,1
733,HIGHWAY,824,1136,104,-2,2,269,24,24,1
734,HIGHWAY,523,834,104,-2,-2,188,19,20,1
735,HIGHWAY,5002,5313,104,-2,2,824,46,33,1
736,HIGHWAY,2633,2850,104,-2,2,471,27,29,1
737,HIGHWAY,1304,1512,104,-2,2,348,22,25,1
738,HIGHWAY,13356,13580,104,-2,2,1618,57,49,1
739,HIGHWAY,7215,7423,104,-2,-2,993,39,38,1
740,HIGHWAY,3285,3596,104,2,2,567,34,31,1
741,HIGHWAY,807,1023,104,2,-2,215,22,20,1
742,HIGHWAY,3738,3954,104,-2,-2,740,45,25,1
743,HIGHWAY,347,658,104,-2,2,162,19,16,1
744,HIGHWAY,478,692,104,2,2,168,16,19,1
745,HIGHWAY,2339,2650,104,-2,-2,514,35,28,1
746,HIGHWAY,16360,16668,104,-2,2,2103,56,59,1
747,HIGHWAY,606,860,104,2,-2,193,19,19,1
748,HIGHWAY,1054,1365,104,-2,2,285,25,22,1
749,HIGHWAY,490,801,104,-2,-2,202,20,20,1
750,HIGHWAY,530,744,104,2,2,183,18,19,1
751,HIGHWAY,2643,2859,104,-2,2,597,29,36,1
752,HIGHWAY,1114,1425,104,-2,-2,316,26,24,1
753,HIGHWAY,828,1057,104,2,-2,259,22,21,1
754,HIGHWAY,955,1171,104,-2,2,265,25,21,1
755,HIGHWAY,3859,4075,104,-2,2,789,47,29,1
756,HIGHWAY,1011,1231,104,2,2,270,23,22,1
757,HIGHWAY,342,653,104,2,-2,181,18,17,1
758,HIGHWAY,1490,1748,104,2,-2,355,27,23,1
759,HIGHWAY,1859,2167,104,2,2,408,27,27,1
760,HIGHWAY,2485,2714,104,2,2,578,25,39,1
761,HIGHWAY,2808,3119,104,-2,2,542,28,31,1
762,HIGHWAY,678,894,104,-2,-2,210,22,20,1
763,HIGHWAY,5843,6154,104,2,2,896,35,42,1
764,HIGHWAY,1002,1297,104,-2,2,264,22,22,1
765,HIGHWAY,998,1293,104,-2,2,262,22,22,1
766,HIGHWAY,700,931,104,-2,2,226,20,21,1
767,HIGHWAY,5002,5313,104,-2,2,824,46,33,1
768,HIGHWAY,2470,2686,104,-2,-2,519,36,26,1
769,HIGHWAY,270,581,104,2,-2,159,18,16,1
770,HIGHWAY,269,486,104,-2,-2,125,16,16,1
771,HIGHWAY,5941,6164,104,2,2,1122,48,39,1
772,HIGHWAY,310,519,104,-2,2,137,17,16,1
773,HIGHWAY,549,860,104,2,2,232,20,19,1
774,HIGHWAY,269,486,104,-2,-2,125,16,16,1
775,HIGHWAY,694,910,104,-2,-2,215,24,20,1
776,HIGHWAY,3199,3429,104,2,2,557,33,28,1
777,HIGHWAY,4996,5212,104,-2,-2,777,38,39,1
778,HIGHWAY,30317,30628,104,-2,-2,2606,59,81,1
779,HIGHWAY,7677,7988,104,2,2,1091,42,42,1
780,HIGHWAY,11699,12011,104,-2,-2,1335,50,38,1
781,HIGHWAY,553,864,104,2,2,232,20,19,1
782,HIGHWAY,297,608,104,-2,-2,156,18,18,1
783,HIGHWAY,1108,1334,104,2,-2,290,20,24,1
784,HIGHWAY,11378,11689,104,-2,2,1541,47,49,1
785,HIGHWAY,1368,1679,104,2,-2,349,24,27,1
786,HIGHWAY,2481,2689,104,2,2,524,33,25,1
787,HIGHWAY,1492,1707,104,2,-2,352,27,23,1
788,HIGHWAY,254,565,104,2,-2,154,18,16,1
789,HIGHWAY,5140,5365,104,-2,2,863,31,42,1
790,HIGHWAY,6652,6868,104,-2,2,1002,43,41,1
791,HIGHWAY,4168,4384,104,2,2,742,33,39,1
792,HIGHWAY,191,415,104,-2,-2,104,12,14,1
793,HIGHWAY,2756,3049,104,2,-2,534,32,35,1
794,HIGHWAY,617,928,104,-2,2,224,23,20,1
795,HIGHWAY,637,949,104,-2,-2,230,20,20,1
796,HIGHWAY,410,721,104,-2,2,189,18,20,1
797,HIGHWAY,3414,3650,104,-2,2,663,32,33,1
798,HIGHWAY,3149,3401,104,2,2,514,33,29,1
799,HIGHWAY,878,1191,104,2,2,267,23,25,1
800,HIGHWAY,5061,5277,104,-2,2,767,33,44,1
801,HIGHWAY,342,653,104,2,-2,172,18,17,1
802,HIGHWAY,3698,3914,104,-2,-2,722,32,35,1
803,HIGHWAY,3366,3590,104,-2,2,682,23,42,1
804,HIGHWAY,373,593,104,-2,-2,150,17,16,1
805,HIGHWAY,609,920,104,-2,-2,239,20,21,1
806,HIGHWAY,19367,19580,104,-2,-2,2054,57,54,1
807,HIGHWAY,890,1201,104,-2,-2,281,24,23,1
808,HIGHWAY,499,810,104,2,2,201,20,20,1
809,HIGHWAY,2714,2922,104,2,-2,583,25,35,1
810,HIGHWAY,4188,4481,104,-2,2,757,42,30,1
811,HIGHWAY,1196,1456,104,2,-2,303,25,24,1
812,HIGHWAY,3694,3910,104,2,2,755,37,37,1
813,HIGHWAY,633,944,104,-2,-2,240,20,21,1
814,HIGHWAY,3563,3874,104,2,-2,655,30,38,1
815,HIGHWAY,11238,11549,104,-2,-2,1385,49,43,1
816,HIGHWAY,2894,3110,104,-2,-2,546,31,32,1
817,HIGHWAY,1662,1955,104,-2,2,417,27,29,1
818,HIGHWAY,3112,3405,104,-2,2,677,31,33,1
819,HIGHWAY,597,817,104,-2,-2,190,20,17,1
820,HIGHWAY,350,661,104,2,-2,170,19,19,1
821,HIGHWAY,727,1038,104,2,-2,250,22,22,1
822,HIGHWAY,9967,10196,104,2,2,1423,52,45,1
823,HIGHWAY,9372,9665,104,2,-2,1283,43,44,1
824,HIGHWAY,703,911,104,2,2,216,18,20,1
825,HIGHWAY,3839,4054,104,-2,-2,634,36,36,1
826,HIGHWAY,427,738,104,2,2,182,18,19,1
827,HIGHWAY,10244,10473,104,2,-2,1442,50,45,1
828,HIGHWAY,484,708,104,2,-2,170,18,19,1
829,HIGHWAY,3411,3722,104,2,2,607,29,36,1
830,HIGHWAY,471,782,104,2,-2,199,20,20,1
831,HIGHWAY,385,605,104,-2,-2,151,16,16,1
832,HIGHWAY,7110,7412,104,-2,-2,1175,36,49,1
833,HIGHWAY,11710,11937,104,2,-2,1488,51,43,1
834,HIGHWAY,1031,1247,104,-2,2,282,25,21,1
835,HIGHWAY,7527,7756,104,-2,-2,1155,44,44,1
836,HIGHWAY,752,969,104,-2,2,217,22,18,1
837,HIGHWAY,1279,1590,104,-2,-2,324,28,21,1
838,HIGHWAY,301,612,104,-2,-2,157,18,18,1
839,HIGHWAY,1202,1419,104,2,-2,312,27,22,1
840,HIGHWAY,594,896,104,-2,-2,210,18,23,1
841,HIGHWAY,296,516,104,-2,2,133,16,15,1
842,HIGHWAY,3208,3437,104,2,-2,581,24,34,1
843,HIGHWAY,2825,3033,104,2,2,597,38,25,1
844,HIGHWAY,1170,1394,104,2,-2,323,24,26,1
845,HIGHWAY,274,585,104,2,-2,159,18,16,1
846,HIGHWAY,325,636,104,-2,-2,157,18,18,1
847,HIGHWAY,5001,5217,104,-2,2,876,43,43,1
848,HIGHWAY,895,1197,104,-2,2,273,22,23,1
849,HIGHWAY,2315,2530,104,2,2,475,29,32,1
850,HIGHWAY,2689,3001,104,2,2,591,32,29,1
851,HIGHWAY,700,1011,104,-2,2,247,23,19,1
852,HIGHWAY,1128,1439,104,-2,-2,335,26,19,1
853,HIGHWAY,8447,8663,104,2,-2,1183,55,40,1
854,HIGHWAY,935,1228,104,-2,-2,296,22,25,1
855,HIGHWAY,1928,2239,104,2,-2,504,27,28,1
856,HIGHWAY,5134,5425,104,2,-2,770,39,38,1
857,HIGHWAY,288,508,104,-2,2,133,16,15,1
858,HIGHWAY,2274,2587,104,2,2,455,31,24,1
859,HIGHWAY,2209,2422,104,2,2,495,30,25,1
860,HIGHWAY,5847,6063,104,2,-2,870,37,35,1
861,HIGHWAY,1565,1876,104,2,2,432,27,27,1
862,HIGHWAY,1389,1700,104,-2,-2,369,27,28,1
863,HIGHWAY,1496,1711,104,2,-2,354,27,23,1
864,HIGHWAY,357,565,104,-2,-2,152,16,16,1
865,HIGHWAY,17087,17398,104,-2,2,2103,58,68,1
866,HIGHWAY,578,880,104,-2,-2,209,18,23,1
867,HIGHWAY,3651,3962,104,2,-2,606,30,33,1
868,HIGHWAY,1121,1432,104,-2,-2,316,26,24,1
869,HIGHWAY,374,588,104,-2,-2,148,15,17,1
870,HIGHWAY,2634,2863,104,2,-2,539,30,30,1
871,HIGHWAY,2312,2614,104,-2,-2,492,31,27,1
872,HIGHWAY,2352,2560,104,-2,2,487,25,30,1
873,HIGHWAY,4446,4757,104,2,-2,781,34,36,1
874,HIGHWAY,1799,2015,104,2,-2,439,24,30,1
875,HIGHWAY,2667,2978,104,-2,-2,558,25,37,1
876,HIGHWAY,15325,15552,104,2,-2,1969,67,49,1
877,HIGHWAY,346,657,104,2,-2,172,18,17,1
878,HIGHWAY,5828,6044,104,-2,-2,879,44,29,1
879,HIGHWAY,1418,1733,104,-2,-2,384,25,29,1
880,HIGHWAY,2302,2535,104,2,2,417,27,26,1
881,HIGHWAY,3048,3264,104,-2,-2,578,37,33,1
882,HIGHWAY,761,977,104,2,-2,214,21,21,1
883,HIGHWAY,280,500,104,-2,2,133,16,15,1
884,HIGHWAY,4770,5081,104,2,-2,882,40,38,1
885,HIGHWAY,585,805,104,-2,-2,203,20,18,1
886,HIGHWAY,13207,13423,104,-2,2,1998,60,60,1
887,HIGHWAY,616,927,104,2,-2,218,20,20,1
888,HIGHWAY,6118,6429,104,-2,-2,1112,45,44,1
889,HIGHWAY,1107,1332,104,-2,-2,308,24,23,1
890,HIGHWAY,1162,1473,104,2,-2,295,23,24,1
891,HIGHWAY,460,680,104,2,-2,165,16,20,1
892,HIGHWAY,2136,2352,104,2,2,483,28,34,1
893,HIGHWAY,4918,5230,104,2,-2,765,29,43,1
894,HIGHWAY,4608,4901,104,-2,2,790,34,36,1
895,HIGHWAY,1942,2255,104,2,2,445,30,29,1
896,HIGHWAY,2306,2619,104,-2,-2,425,28,30,1
897,HIGHWAY,916,1132,104,-2,-2,267,24,23,1
898,HIGHWAY,444,653,104,2,-2,170,20,16,1
899,HIGHWAY,2214,2443,104,2,-2,471,26,30,1
900,HIGHWAY,961,1273,104,-2,-2,276,24,20,1
901,HIGHWAY,1031,1343,104,2,2,322,25,26,1
902,HIGHWAY,4168,4384,104,-2,-2,722,45,27,1
903,HIGHWAY,711,1023,104,2,2,256,24,20,1
904,HIGHWAY,4529,4745,104,2,-2,796,35,48,1
905,HIGHWAY,11703,12014,104,-2,2,1272,39,46,1
906,HIGHWAY,1851,2069,104,2,2,424,28,25,1
907,HIGHWAY,1607,1816,104,2,2,384,27,25,1
908,HIGHWAY,1533,1757,104,-2,-2,349,22,28,1
